Arquivo,Gabarito,Predicao_Raw,Predicao_Fuzzy,Levenshtein_Raw,Levenshtein_Fuzzy,Similaridade_Raw,Similaridade_Fuzzy,CER_Raw,CER_Fuzzy,WER_Raw,WER_Fuzzy,Accuracy_Raw,Accuracy80_Raw,Accuracy_Fuzzy,Accuracy80_Fuzzy,Tempo_Inferencia
P0946.jpg,naprox,naproxen<|im_end|>,naproxen,12,2,0.5,0.8571428571428572,2.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,1.0,0.0881049633026123
P1111.jpg,bislol 5,bisilaf 5<|im_end|>,bislol 5,13,0,0.4444444444444444,1.0,1.625,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.11622333526611328
P0693.jpg,calbon,clobazam<|im_end|>,oclazid,15,6,0.33333333333333337,0.3076923076923077,2.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0896918773651123
P0761.jpg,calboral,calboral<|im_end|>,calboral d,10,2,0.6153846153846154,0.8888888888888888,1.25,0.25,1.0,1.0,0.0,0.0,0.0,1.0,0.07774138450622559
P0860.jpg,gestrenol,cetrotrol<|im_end|>,trodolin,14,7,0.3571428571428571,0.47058823529411764,1.5555555555555556,0.7777777777777778,1.0,1.0,0.0,0.0,0.0,0.0,0.09122490882873535
P0514.jpg,dexila,dexila<|im_end|>,dexilend,10,3,0.5454545454545454,0.7142857142857143,1.6666666666666667,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.07875800132751465
P0709.jpg,escilex,esgilex<|im_end|>,escilex,11,0,0.5,1.0,1.5714285714285714,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0919198989868164
P1077.jpg,methomol,methomyl<|im_end|>,methomol,11,0,0.5384615384615384,1.0,1.375,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0775752067565918
P0696.jpg,arth,anthr<|im_end|>,panied,12,5,0.3157894736842105,0.19999999999999996,3.0,1.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0634610652923584
P0567.jpg,lyric,lyril<|im_end|>,glymed,11,4,0.4,0.36363636363636365,2.2,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.07745218276977539
P0909.jpg,folzin,fotin<|im_end|>,ointment,11,7,0.38095238095238093,0.4285714285714286,1.8333333333333333,1.1666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.07525825500488281
P1062.jpg,napro,nafaz<|im_end|>,nimens,13,5,0.19999999999999996,0.18181818181818177,2.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07386326789855957
P0441.jpg,nexe,nexea<|im_end|>,dexilend,11,5,0.42105263157894735,0.5,2.75,1.25,1.0,1.0,0.0,0.0,0.0,0.0,0.07744836807250977
P0715.jpg,rivarox,lipitor<|im_end|>,lopiren,15,6,0.16666666666666663,0.2857142857142857,2.142857142857143,0.8571428571428571,1.0,1.0,0.0,0.0,0.0,0.0,0.08411955833435059
P0995.jpg,zithrox,zithromax<|im_end|>,zithrox,12,0,0.5384615384615384,1.0,1.7142857142857142,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.09162425994873047
P0817.jpg,folzin,folcin<|im_end|>,ointment,11,7,0.4545454545454546,0.4285714285714286,1.8333333333333333,1.1666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.06101870536804199
P0164.jpg,xyflo,20-mups<|im_end|>,mups,17,5,0.0,0.0,3.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08871936798095703
P0229.jpg,cinaron,cimoyu<|im_end|>,cinamycin,13,4,0.34782608695652173,0.625,1.8571428571428572,0.5714285714285714,1.0,1.0,0.0,0.0,0.0,0.0,0.08924508094787598
P0515.jpg,atozen,a102cn<|im_end|>,panied,13,5,0.2727272727272727,0.33333333333333337,2.1666666666666665,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.10600805282592773
P0890.jpg,calboral,calboral<|im_end|>,calboral d,10,2,0.6153846153846154,0.8888888888888888,1.25,0.25,1.0,1.0,0.0,0.0,0.0,1.0,0.08194398880004883
P0213.jpg,beklo,bek10<|im_end|>,dexilend,12,6,0.30000000000000004,0.3076923076923077,2.4,1.2,1.0,1.0,0.0,0.0,0.0,0.0,0.08909964561462402
P0932.jpg,nexum,nexium<|im_end|>,neuming,11,4,0.47619047619047616,0.6666666666666667,2.2,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.07846593856811523
P0080.jpg,napa,хардас<|im_end|>,nimens,15,5,0.09999999999999998,0.19999999999999996,3.75,1.25,1.0,1.0,0.0,0.0,0.0,0.0,0.09619641304016113
P0149.jpg,merthomol,metiamol<|im_end|>,metaomol,13,2,0.4444444444444444,0.8235294117647058,1.4444444444444444,0.2222222222222222,1.0,1.0,0.0,0.0,0.0,1.0,0.07558917999267578
P0303.jpg,zolivox,zolivox<|im_end|>,zolivox,10,0,0.5833333333333333,1.0,1.4285714285714286,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.10001206398010254
P1039.jpg,algin,"aclor

aclor<|im_end|>",cor algen-d,18,7,0.2962962962962963,0.5,3.6,1.4,2.0,2.0,0.0,0.0,0.0,0.0,0.13228440284729004
P0637.jpg,methomol,naroxex<|im_end|>,naproxen,15,7,0.16000000000000003,0.125,1.875,0.875,1.0,1.0,0.0,0.0,0.0,0.0,0.08998394012451172
P0616.jpg,deflacort,debocar<|im_end|>,delcalen,14,6,0.3076923076923077,0.47058823529411764,1.5555555555555556,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0919952392578125
P0502.jpg,lactu,lactu<|im_end|>,lactu,10,0,0.5,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07786273956298828
P0044.jpg,doxycap,nitrofur<|im_end|>,nitrofur,17,8,0.07999999999999996,0.1333333333333333,2.4285714285714284,1.1428571428571428,1.0,1.0,0.0,0.0,0.0,0.0,0.07434582710266113
P0617.jpg,estes 300,candilid<|im_end|>,cantilid,18,9,0.07407407407407407,0.11764705882352944,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0922844409942627
P0134.jpg,etorix,eforin<|im_end|>,cefixime,12,6,0.36363636363636365,0.4285714285714286,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07454729080200195
P0668.jpg,don a,haldol 50<|im_end|>,halconl dx,16,7,0.25,0.4,3.2,1.4,1.0,1.0,0.0,0.0,0.0,0.0,0.12728643417358398
P0527.jpg,cidex,cidex<|im_end|>,dexilend,10,6,0.5,0.46153846153846156,2.0,1.2,1.0,1.0,0.0,0.0,0.0,0.0,0.07982802391052246
P1075.jpg,calboral,carbon<|im_end|>,carbimazofe,12,7,0.33333333333333337,0.42105263157894735,1.5,0.875,1.0,1.0,0.0,0.0,0.0,0.0,0.049363136291503906
P0312.jpg,hemofir fz,hemofir fz<|im_end|>,hemofir fz,10,0,0.6666666666666667,1.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.11774682998657227
P0409.jpg,montelon,montelon<|im_end|>,montelon,10,0,0.6153846153846154,1.0,1.25,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.06072354316711426
P0579.jpg,nexe,nexa<|im_end|>,dexilend,10,5,0.4444444444444444,0.5,2.5,1.25,1.0,1.0,0.0,0.0,0.0,0.0,0.08169174194335938
P0747.jpg,esprazo,espiragito<|im_end|>,priten,14,6,0.4444444444444444,0.3076923076923077,2.0,0.8571428571428571,1.0,1.0,0.0,0.0,0.0,0.0,0.09855794906616211
P0651.jpg,cildip,cram.<|im_end|>,coragen-d,12,8,0.2857142857142857,0.2666666666666667,2.0,1.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0754859447479248
P0957.jpg,nystat,nystat<|im_end|>,nystat,10,0,0.5454545454545454,1.0,1.6666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07793617248535156
P0998.jpg,neuroxen,камохер<|im_end|>,nimens,15,6,0.16000000000000003,0.4285714285714286,1.875,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.10273456573486328
P0917.jpg,naprox,vaprosx<|im_end|>,naproxen,12,2,0.4347826086956522,0.8571428571428572,2.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,1.0,0.09181761741638184
P0001.jpg,nexcital,nexcital<|im_end|>,nexcital,10,0,0.6153846153846154,1.0,1.25,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.08790159225463867
P0423.jpg,itokine,ito kine<|im_end|>,itokine,11,0,0.56,1.0,1.5714285714285714,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.09134888648986816
P0361.jpg,loxodol,loxodol<|im_end|>,loxodol,10,0,0.5833333333333333,1.0,1.4285714285714286,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.08792281150817871
P0383.jpg,montelon,montelon<|im_end|>,montelon,10,0,0.6153846153846154,1.0,1.25,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0740809440612793
P0317.jpg,esohil,esohil<|im_end|>,esohil,10,0,0.5454545454545454,1.0,1.6666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07752656936645508
P1015.jpg,ginoba,діпова<|im_end|>,nimens,14,5,0.18181818181818177,0.33333333333333337,2.3333333333333335,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.09128093719482422
P0476.jpg,bilaxe,bilaxe<|im_end|>,bilaxe,10,0,0.5454545454545454,1.0,1.6666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07386636734008789
P0863.jpg,nexum,незоцит<|im_end|>,nimens,16,5,0.09090909090909094,0.36363636363636365,3.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08962678909301758
P0934.jpg,bukof,bazitaf<|im_end|>,actrafid,15,7,0.18181818181818177,0.15384615384615385,3.0,1.4,1.0,1.0,0.0,0.0,0.0,0.0,0.09125351905822754
P0804.jpg,neuro,neuro<|im_end|>,neurolin,10,3,0.5,0.7692307692307692,2.0,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.06344151496887207
P0644.jpg,don a,dora.<|im_end|>,coragen-d,12,7,0.30000000000000004,0.2857142857142857,2.4,1.4,1.0,1.0,0.0,0.0,0.0,0.0,0.07373952865600586
P1076.jpg,mig,mig<|im_end|>,maxigam e/d,10,8,0.375,0.4285714285714286,3.3333333333333335,2.6666666666666665,1.0,2.0,0.0,0.0,0.0,0.0,0.0633385181427002
